2023-03-03 14:20:45.503 | INFO     | __main__:<module>:14 - system_role: 
医生是一种受过专业培训并拥有医学资格证书的人士，会诊断、治疗和预防疾病，并认真对待病人的身体和心理健康。医生可以在各种医疗环境中工作，包括医院、诊所、研究机构和卫生组织等地。具体医生的职业包括内科医生、外科医生、儿科医生、心理医生、眼科医生、妇科医生、整形外科医生等。他们可以使用诊疗设备和药物治疗病人，也可以通过咨询和教育来帮助患者维持健康。
2023-03-03 14:23:31.200 | INFO     | __main__:<module>:33 - answer: 

医生是一种受过专业培训并拥有医学资格证书的人士，会诊断、治疗和预防疾病，并认真对待病人的身体和心理健康。医生可以在各种医疗环境中工作，包括医院、诊所、研究机构和卫生组织等地。具体医生的职业包括内科医生、外科医生、儿科医生、心理医生、眼科医生、妇科医生、整形外科医生等。他们可以使用诊疗设备和药物治疗病人，也可以通过咨询和教育来帮助患者维持健康。
2023-03-03 14:23:31.200 | INFO     | __main__:<module>:33 - answer: 

医生是一种受过专业培训并拥有医学资格证书的人士，会诊断、治疗和预防疾病，并认真对待病人的身体和心理健康。医生可以在各种医疗环境中工作，包括医院、诊所、研究机构和卫生组织等地。具体医生的职业包括内科医生、外科医生、儿科医生、心理医生、眼科医生、妇科医生、整形外科医生等。他们可以使用诊疗设备和药物治疗病人，也可以通过咨询和教育来帮助患者维持健康。
2023-03-03 14:23:31.200 | INFO     | __main__:<module>:33 - answer: 

医生是一种受过专业培训并拥有医学资格证书的人士，会诊断、治疗和预防疾病，并认真对待病人的身体和心理健康。医生可以在各种医疗环境中工作，包括医院、诊所、研究机构和卫生组织等地。具体医生的职业包括内科医生、外科医生、儿科医生、心理医生、眼科医生、妇科医生、整形外科医生等。他们可以使用诊疗设备和药物治疗病人，也可以通过咨询和教育来帮助患者维持健康。
2023-03-03 14:23:31.200 | INFO     | __main__:<module>:33 - answer: 

医生是一种受过专业培训并拥有医学资格证书的人士，会诊断、治疗和预防疾病，并认真对待病人的身体和心理健康。医生可以在各种医疗环境中工作，包括医院、诊所、研究机构和卫生组织等地。具体医生的职业包括内科医生、外科医生、儿科医生、心理医生、眼科医生、妇科医生、整形外科医生等。他们可以使用诊疗设备和药物治疗病人，也可以通过咨询和教育来帮助患者维持健康。
2023-03-03 14:23:31.200 | INFO     | __main__:<module>:33 - answer: 

医生是一种受过专业培训并拥有医学资格证书的人士，会诊断、治疗和预防疾病，并认真对待病人的身体和心理健康。医生可以在各种医疗环境中工作，包括医院、诊所、研究机构和卫生组织等地。具体医生的职业包括内科医生、外科医生、儿科医生、心理医生、眼科医生、妇科医生、整形外科医生等。他们可以使用诊疗设备和药物治疗病人，也可以通过咨询和教育来帮助患者维持健康。
2023-03-03 14:23:31.200 | INFO     | __main__:<module>:33 - answer: 

医生是一种受过专业培训并拥有医学资格证书的人士，会诊断、治疗和预防疾病，并认真对待病人的身体和心理健康。医生可以在各种医疗环境中工作，包括医院、诊所、研究机构和卫生组织等地。具体医生的职业包括内科医生、外科医生、儿科医生、心理医生、眼科医生、妇科医生、整形外科医生等。他们可以使用诊疗设备和药物治疗病人，也可以通过咨询和教育来帮助患者维持健康。
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:18.356 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.238 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:25:24.239 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:05.839 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:25.867 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:26:29.944 | INFO     | __main__:<module>:14 - system_role: 头疼
2023-03-03 14:26:29.944 | INFO     | __main__:<module>:14 - system_role: 头疼
2023-03-03 14:26:29.944 | INFO     | __main__:<module>:14 - system_role: 头疼
2023-03-03 14:26:29.945 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:26:29.945 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:26:29.945 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:26:35.323 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:35.323 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:35.323 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:35.323 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:35.323 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:26:35.324 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:26:35.324 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:26:35.324 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:26:35.324 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:26:35.324 | INFO     | __main__:<module>:21 - user_question: 
2023-03-03 14:42:15.621 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:15.621 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:15.621 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:15.621 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:15.621 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:15.621 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:21.020 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.020 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.020 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.020 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.020 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.020 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.020 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.099 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.099 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.099 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.099 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.099 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.099 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.099 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.099 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:42:21.100 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:42:21.100 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:42:21.100 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:42:21.100 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:42:21.100 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:42:21.100 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:42:21.100 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:42:21.100 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:42:58.332 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:58.332 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:58.332 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:58.332 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:58.332 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:58.332 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:58.332 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:58.332 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:42:58.332 | INFO     | __main__:<module>:14 - system_role: 
2023-03-03 14:43:01.766 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:01.766 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:01.766 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:01.766 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:01.766 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:01.766 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:01.766 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:01.766 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:01.766 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:01.766 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:01.766 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:01.768 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:01.768 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:01.768 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:01.768 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:01.768 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:01.768 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:01.768 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:01.768 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:01.768 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:01.768 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:01.768 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.249 | INFO     | __main__:<module>:14 - system_role: 医生
2023-03-03 14:43:06.250 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:06.250 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:06.250 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:06.250 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:06.250 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:06.250 | INFO     | __main__:<module>:20 - user_question: 
2023-03-03 14:43:06.250 | INFO     | __main__:<module>:20 - user_question: 
